time unit: us, MotorControl:MCA|HeartRateSetPoint, MotorControl:MCA|HeartRateSetPoint[7], MotorControl:MCA|HeartRateSetPoint[6], MotorControl:MCA|HeartRateSetPoint[5], MotorControl:MCA|HeartRateSetPoint[4], MotorControl:MCA|HeartRateSetPoint[3], MotorControl:MCA|HeartRateSetPoint[2], MotorControl:MCA|HeartRateSetPoint[1], MotorControl:MCA|HeartRateSetPoint[0], MotorControl:MCA|HeartRate, MotorControl:MCA|HeartRate[7], MotorControl:MCA|HeartRate[6], MotorControl:MCA|HeartRate[5], MotorControl:MCA|HeartRate[4], MotorControl:MCA|HeartRate[3], MotorControl:MCA|HeartRate[2], MotorControl:MCA|HeartRate[1], MotorControl:MCA|HeartRate[0], MotorControl:MCA|CurrentControl:CC|AssistanceRequirement, MotorControl:MCA|CurrentControl:CC|AssistanceRequirement[11], MotorControl:MCA|CurrentControl:CC|AssistanceRequirement[10], MotorControl:MCA|CurrentControl:CC|AssistanceRequirement[9], MotorControl:MCA|CurrentControl:CC|AssistanceRequirement[8], MotorControl:MCA|CurrentControl:CC|AssistanceRequirement[7], MotorControl:MCA|CurrentControl:CC|AssistanceRequirement[6], MotorControl:MCA|CurrentControl:CC|AssistanceRequirement[5], MotorControl:MCA|CurrentControl:CC|AssistanceRequirement[4], MotorControl:MCA|CurrentControl:CC|AssistanceRequirement[3], MotorControl:MCA|CurrentControl:CC|AssistanceRequirement[2], MotorControl:MCA|CurrentControl:CC|AssistanceRequirement[1], MotorControl:MCA|CurrentControl:CC|AssistanceRequirement[0], MotorControl:MCA|CurrentControl:CC|MotorSignal, MotorControl:MCA|CurrentControl:CC|MotorSignal[11], MotorControl:MCA|CurrentControl:CC|MotorSignal[10], MotorControl:MCA|CurrentControl:CC|MotorSignal[9], MotorControl:MCA|CurrentControl:CC|MotorSignal[8], MotorControl:MCA|CurrentControl:CC|MotorSignal[7], MotorControl:MCA|CurrentControl:CC|MotorSignal[6], MotorControl:MCA|CurrentControl:CC|MotorSignal[5], MotorControl:MCA|CurrentControl:CC|MotorSignal[4], MotorControl:MCA|CurrentControl:CC|MotorSignal[3], MotorControl:MCA|CurrentControl:CC|MotorSignal[2], MotorControl:MCA|CurrentControl:CC|MotorSignal[1], MotorControl:MCA|CurrentControl:CC|MotorSignal[0], MotorControl:MCA|CurrentControl:CC|PhaseWireVoltage, MotorControl:MCA|CurrentControl:CC|PhaseWireVoltage[11], MotorControl:MCA|CurrentControl:CC|PhaseWireVoltage[10], MotorControl:MCA|CurrentControl:CC|PhaseWireVoltage[9], MotorControl:MCA|CurrentControl:CC|PhaseWireVoltage[8], MotorControl:MCA|CurrentControl:CC|PhaseWireVoltage[7], MotorControl:MCA|CurrentControl:CC|PhaseWireVoltage[6], MotorControl:MCA|CurrentControl:CC|PhaseWireVoltage[5], MotorControl:MCA|CurrentControl:CC|PhaseWireVoltage[4], MotorControl:MCA|CurrentControl:CC|PhaseWireVoltage[3], MotorControl:MCA|CurrentControl:CC|PhaseWireVoltage[2], MotorControl:MCA|CurrentControl:CC|PhaseWireVoltage[1], MotorControl:MCA|CurrentControl:CC|PhaseWireVoltage[0], 
0, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, 
1373600, 80, 0, 1, 0, 1, 0, 0, 0, 0, 96, 0, 1, 1, 0, 0, 0, 0, 0, 645, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 4095, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 286, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 
1374400, 80, 0, 1, 0, 1, 0, 0, 0, 0, 96, 0, 1, 1, 0, 0, 0, 0, 0, 645, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 4095, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 286, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 
1375200, 80, 0, 1, 0, 1, 0, 0, 0, 0, 96, 0, 1, 1, 0, 0, 0, 0, 0, 645, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 4095, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 337, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 
1376000, 80, 0, 1, 0, 1, 0, 0, 0, 0, 96, 0, 1, 1, 0, 0, 0, 0, 0, 645, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 4095, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 405, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 
1376800, 80, 0, 1, 0, 1, 0, 0, 0, 0, 96, 0, 1, 1, 0, 0, 0, 0, 0, 645, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 4095, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 405, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 
1377600, 80, 0, 1, 0, 1, 0, 0, 0, 0, 96, 0, 1, 1, 0, 0, 0, 0, 0, 645, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 4095, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 488, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 
1378400, 80, 0, 1, 0, 1, 0, 0, 0, 0, 96, 0, 1, 1, 0, 0, 0, 0, 0, 645, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 4095, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 488, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 
1379200, 80, 0, 1, 0, 1, 0, 0, 0, 0, 96, 0, 1, 1, 0, 0, 0, 0, 0, 645, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 4095, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 606, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 
1380000, 80, 0, 1, 0, 1, 0, 0, 0, 0, 96, 0, 1, 1, 0, 0, 0, 0, 0, 646, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 4095, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 710, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 
1380800, 80, 0, 1, 0, 1, 0, 0, 0, 0, 96, 0, 1, 1, 0, 0, 0, 0, 0, 646, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 4095, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 710, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 
1381600, 80, 0, 1, 0, 1, 0, 0, 0, 0, 96, 0, 1, 1, 0, 0, 0, 0, 0, 646, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 4090, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 831, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 
1382400, 80, 0, 1, 0, 1, 0, 0, 0, 0, 96, 0, 1, 1, 0, 0, 0, 0, 0, 647, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 4081, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 938, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 
1383200, 80, 0, 1, 0, 1, 0, 0, 0, 0, 96, 0, 1, 1, 0, 0, 0, 0, 0, 647, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 4065, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 938, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 
1384000, 80, 0, 1, 0, 1, 0, 0, 0, 0, 96, 0, 1, 1, 0, 0, 0, 0, 0, 647, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 4041, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1048, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 
1384800, 80, 0, 1, 0, 1, 0, 0, 0, 0, 96, 0, 1, 1, 0, 0, 0, 0, 0, 647, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 4009, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1048, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 
1385600, 80, 0, 1, 0, 1, 0, 0, 0, 0, 96, 0, 1, 1, 0, 0, 0, 0, 0, 647, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 3970, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1172, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 
1386400, 80, 0, 1, 0, 1, 0, 0, 0, 0, 96, 0, 1, 1, 0, 0, 0, 0, 0, 647, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 3928, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1321, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 
1387200, 80, 0, 1, 0, 1, 0, 0, 0, 0, 96, 0, 1, 1, 0, 0, 0, 0, 0, 647, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 3880, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1321, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 
1388000, 80, 0, 1, 0, 1, 0, 0, 0, 0, 96, 0, 1, 1, 0, 0, 0, 0, 0, 647, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 3822, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1449, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 
1388800, 80, 0, 1, 0, 1, 0, 0, 0, 0, 96, 0, 1, 1, 0, 0, 0, 0, 0, 647, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 3757, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1562, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 
1389600, 80, 0, 1, 0, 1, 0, 0, 0, 0, 96, 0, 1, 1, 0, 0, 0, 0, 0, 647, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 3685, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1562, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 
1390400, 80, 0, 1, 0, 1, 0, 0, 0, 0, 96, 0, 1, 1, 0, 0, 0, 0, 0, 647, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 3609, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1690, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 
1391200, 80, 0, 1, 0, 1, 0, 0, 0, 0, 96, 0, 1, 1, 0, 0, 0, 0, 0, 647, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 3529, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1690, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 
1392000, 80, 0, 1, 0, 1, 0, 0, 0, 0, 96, 0, 1, 1, 0, 0, 0, 0, 0, 648, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 3442, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1809, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 
1392800, 80, 0, 1, 0, 1, 0, 0, 0, 0, 96, 0, 1, 1, 0, 0, 0, 0, 0, 648, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 3350, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1952, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 
1393600, 80, 0, 1, 0, 1, 0, 0, 0, 0, 96, 0, 1, 1, 0, 0, 0, 0, 0, 648, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 3246, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1952, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 
1394400, 80, 0, 1, 0, 1, 0, 0, 0, 0, 96, 0, 1, 1, 0, 0, 0, 0, 0, 648, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 3137, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2079, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 
1395200, 80, 0, 1, 0, 1, 0, 0, 0, 0, 96, 0, 1, 1, 0, 0, 0, 0, 0, 648, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 3024, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 2178, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 
1396000, 80, 0, 1, 0, 1, 0, 0, 0, 0, 96, 0, 1, 1, 0, 0, 0, 0, 0, 648, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2904, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 2178, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 
1396800, 80, 0, 1, 0, 1, 0, 0, 0, 0, 96, 0, 1, 1, 0, 0, 0, 0, 0, 647, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 2784, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 2215, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 
1397600, 80, 0, 1, 0, 1, 0, 0, 0, 0, 96, 0, 1, 1, 0, 0, 0, 0, 0, 648, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2664, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 2215, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 
1398400, 80, 0, 1, 0, 1, 0, 0, 0, 0, 96, 0, 1, 1, 0, 0, 0, 0, 0, 648, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2537, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 2288, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 
1399200, 80, 0, 1, 0, 1, 0, 0, 0, 0, 96, 0, 1, 1, 0, 0, 0, 0, 0, 648, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2409, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 2296, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 
1400000, 80, 0, 1, 0, 1, 0, 0, 0, 0, 96, 0, 1, 1, 0, 0, 0, 0, 0, 648, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2281, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 2296, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 
1400800, 80, 0, 1, 0, 1, 0, 0, 0, 0, 96, 0, 1, 1, 0, 0, 0, 0, 0, 648, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2153, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 2312, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 
1401600, 80, 0, 1, 0, 1, 0, 0, 0, 0, 96, 0, 1, 1, 0, 0, 0, 0, 0, 647, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 2025, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 2298, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 
1402400, 80, 0, 1, 0, 1, 0, 0, 0, 0, 96, 0, 1, 1, 0, 0, 0, 0, 0, 647, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1897, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 2298, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 
1403200, 80, 0, 1, 0, 1, 0, 0, 0, 0, 96, 0, 1, 1, 0, 0, 0, 0, 0, 647, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1769, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 2258, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 
1404000, 80, 0, 1, 0, 1, 0, 0, 0, 0, 96, 0, 1, 1, 0, 0, 0, 0, 0, 648, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1641, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 2258, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 
1404800, 80, 0, 1, 0, 1, 0, 0, 0, 0, 96, 0, 1, 1, 0, 0, 0, 0, 0, 648, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1520, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 2172, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 
1405600, 80, 0, 1, 0, 1, 0, 0, 0, 0, 96, 0, 1, 1, 0, 0, 0, 0, 0, 647, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2053, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 
1406400, 80, 0, 1, 0, 1, 0, 0, 0, 0, 96, 0, 1, 1, 0, 0, 0, 0, 0, 648, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2053, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 
1407200, 80, 0, 1, 0, 1, 0, 0, 0, 0, 96, 0, 1, 1, 0, 0, 0, 0, 0, 647, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1914, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 
1408000, 80, 0, 1, 0, 1, 0, 0, 0, 0, 96, 0, 1, 1, 0, 0, 0, 0, 0, 647, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1765, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 
1408800, 80, 0, 1, 0, 1, 0, 0, 0, 0, 96, 0, 1, 1, 0, 0, 0, 0, 0, 647, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1765, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 
1409600, 80, 0, 1, 0, 1, 0, 0, 0, 0, 96, 0, 1, 1, 0, 0, 0, 0, 0, 647, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1660, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 
1410400, 80, 0, 1, 0, 1, 0, 0, 0, 0, 96, 0, 1, 1, 0, 0, 0, 0, 0, 646, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1660, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 
1411200, 80, 0, 1, 0, 1, 0, 0, 0, 0, 96, 0, 1, 1, 0, 0, 0, 0, 0, 646, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1494, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 
1412000, 80, 0, 1, 0, 1, 0, 0, 0, 0, 96, 0, 1, 1, 0, 0, 0, 0, 0, 646, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1346, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 
1412800, 80, 0, 1, 0, 1, 0, 0, 0, 0, 96, 0, 1, 1, 0, 0, 0, 0, 0, 646, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1346, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 
1413600, 80, 0, 1, 0, 1, 0, 0, 0, 0, 96, 0, 1, 1, 0, 0, 0, 0, 0, 646, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1196, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 
1414400, 80, 0, 1, 0, 1, 0, 0, 0, 0, 96, 0, 1, 1, 0, 0, 0, 0, 0, 645, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1064, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 
1415200, 80, 0, 1, 0, 1, 0, 0, 0, 0, 96, 0, 1, 1, 0, 0, 0, 0, 0, 645, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1064, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 
1416000, 80, 0, 1, 0, 1, 0, 0, 0, 0, 96, 0, 1, 1, 0, 0, 0, 0, 0, 645, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 930, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 
1416800, 80, 0, 1, 0, 1, 0, 0, 0, 0, 96, 0, 1, 1, 0, 0, 0, 0, 0, 645, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 930, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 
1417600, 80, 0, 1, 0, 1, 0, 0, 0, 0, 96, 0, 1, 1, 0, 0, 0, 0, 0, 645, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 810, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 
1418400, 80, 0, 1, 0, 1, 0, 0, 0, 0, 96, 0, 1, 1, 0, 0, 0, 0, 0, 645, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 704, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 
1419200, 80, 0, 1, 0, 1, 0, 0, 0, 0, 96, 0, 1, 1, 0, 0, 0, 0, 0, 644, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 704, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 
1420000, 80, 0, 1, 0, 1, 0, 0, 0, 0, 96, 0, 1, 1, 0, 0, 0, 0, 0, 644, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 607, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 
1420800, 80, 0, 1, 0, 1, 0, 0, 0, 0, 96, 0, 1, 1, 0, 0, 0, 0, 0, 644, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 528, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 
1421600, 80, 0, 1, 0, 1, 0, 0, 0, 0, 96, 0, 1, 1, 0, 0, 0, 0, 0, 644, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 528, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 
1422400, 80, 0, 1, 0, 1, 0, 0, 0, 0, 96, 0, 1, 1, 0, 0, 0, 0, 0, 644, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 455, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 
1423200, 80, 0, 1, 0, 1, 0, 0, 0, 0, 96, 0, 1, 1, 0, 0, 0, 0, 0, 644, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 455, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 
1424000, 80, 0, 1, 0, 1, 0, 0, 0, 0, 96, 0, 1, 1, 0, 0, 0, 0, 0, 644, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 40, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 400, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 
1424800, 80, 0, 1, 0, 1, 0, 0, 0, 0, 96, 0, 1, 1, 0, 0, 0, 0, 0, 644, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 56, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 349, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 
1425600, 80, 0, 1, 0, 1, 0, 0, 0, 0, 96, 0, 1, 1, 0, 0, 0, 0, 0, 644, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 72, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 349, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 
1426400, 80, 0, 1, 0, 1, 0, 0, 0, 0, 96, 0, 1, 1, 0, 0, 0, 0, 0, 644, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 93, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 306, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 
1427200, 80, 0, 1, 0, 1, 0, 0, 0, 0, 96, 0, 1, 1, 0, 0, 0, 0, 0, 645, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 117, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 260, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 
1428000, 80, 0, 1, 0, 1, 0, 0, 0, 0, 96, 0, 1, 1, 0, 0, 0, 0, 0, 645, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 141, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 260, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 
