time unit: s, SensorFusion:InclanationCalculator|Accel1, SensorFusion:InclanationCalculator|Accel1[9], SensorFusion:InclanationCalculator|Accel1[8], SensorFusion:InclanationCalculator|Accel1[7], SensorFusion:InclanationCalculator|Accel1[6], SensorFusion:InclanationCalculator|Accel1[5], SensorFusion:InclanationCalculator|Accel1[4], SensorFusion:InclanationCalculator|Accel1[3], SensorFusion:InclanationCalculator|Accel1[2], SensorFusion:InclanationCalculator|Accel1[1], SensorFusion:InclanationCalculator|Accel1[0], SensorFusion:InclanationCalculator|Angle, SensorFusion:InclanationCalculator|Angle[32], SensorFusion:InclanationCalculator|Angle[31], SensorFusion:InclanationCalculator|Angle[30], SensorFusion:InclanationCalculator|Angle[29], SensorFusion:InclanationCalculator|Angle[28], SensorFusion:InclanationCalculator|Angle[27], SensorFusion:InclanationCalculator|Angle[26], SensorFusion:InclanationCalculator|Angle[25], SensorFusion:InclanationCalculator|Angle[24], SensorFusion:InclanationCalculator|Angle[23], SensorFusion:InclanationCalculator|Angle[22], SensorFusion:InclanationCalculator|Angle[21], SensorFusion:InclanationCalculator|Angle[20], SensorFusion:InclanationCalculator|Angle[19], SensorFusion:InclanationCalculator|Angle[18], SensorFusion:InclanationCalculator|Angle[17], SensorFusion:InclanationCalculator|Angle[16], SensorFusion:InclanationCalculator|Angle[15], SensorFusion:InclanationCalculator|Angle[14], SensorFusion:InclanationCalculator|Angle[13], SensorFusion:InclanationCalculator|Angle[12], SensorFusion:InclanationCalculator|Angle[11], SensorFusion:InclanationCalculator|Angle[10], SensorFusion:InclanationCalculator|Angle[9], SensorFusion:InclanationCalculator|Angle[8], SensorFusion:InclanationCalculator|Angle[7], SensorFusion:InclanationCalculator|Angle[6], SensorFusion:InclanationCalculator|Angle[5], SensorFusion:InclanationCalculator|Angle[4], SensorFusion:InclanationCalculator|Angle[3], SensorFusion:InclanationCalculator|Angle[2], SensorFusion:InclanationCalculator|Angle[1], SensorFusion:InclanationCalculator|Angle[0], SensorFusion:InclanationCalculator|Gyro, SensorFusion:InclanationCalculator|Gyro[9], SensorFusion:InclanationCalculator|Gyro[8], SensorFusion:InclanationCalculator|Gyro[7], SensorFusion:InclanationCalculator|Gyro[6], SensorFusion:InclanationCalculator|Gyro[5], SensorFusion:InclanationCalculator|Gyro[4], SensorFusion:InclanationCalculator|Gyro[3], SensorFusion:InclanationCalculator|Gyro[2], SensorFusion:InclanationCalculator|Gyro[1], SensorFusion:InclanationCalculator|Gyro[0], SensorFusion:InclanationCalculator|resolvedAngle, SensorFusion:InclanationCalculator|resolvedAngle[9], SensorFusion:InclanationCalculator|resolvedAngle[8], SensorFusion:InclanationCalculator|resolvedAngle[7], SensorFusion:InclanationCalculator|resolvedAngle[6], SensorFusion:InclanationCalculator|resolvedAngle[5], SensorFusion:InclanationCalculator|resolvedAngle[4], SensorFusion:InclanationCalculator|resolvedAngle[3], SensorFusion:InclanationCalculator|resolvedAngle[2], SensorFusion:InclanationCalculator|resolvedAngle[1], SensorFusion:InclanationCalculator|resolvedAngle[0], LowPassFilter:AccelerometerFilter|AccelX, LowPassFilter:AccelerometerFilter|AccelX[9], LowPassFilter:AccelerometerFilter|AccelX[8], LowPassFilter:AccelerometerFilter|AccelX[7], LowPassFilter:AccelerometerFilter|AccelX[6], LowPassFilter:AccelerometerFilter|AccelX[5], LowPassFilter:AccelerometerFilter|AccelX[4], LowPassFilter:AccelerometerFilter|AccelX[3], LowPassFilter:AccelerometerFilter|AccelX[2], LowPassFilter:AccelerometerFilter|AccelX[1], LowPassFilter:AccelerometerFilter|AccelX[0], 
0, XXX, X, X, X, X, X, X, X, X, X, X, XXXXXXXXX, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, XXX, X, X, X, X, X, X, X, X, X, X, XXX, X, X, X, X, X, X, X, X, X, X, XXX, X, X, X, X, X, X, X, X, X, X, 
165, 3E0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1FFFFFFFF, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2FD, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 3FF, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 395, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 
166, 3D5, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1FFFFFFF4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1BC, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 3F4, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 3AB, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 
167, 3CC, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1FFFFFFE9, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 3A2, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 3E9, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 3AC, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 
168, 3C3, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1FFFFFFE9, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 01C, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 3E9, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 3E5, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 
169, 3C1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1FFFFFFE5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 3F8, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 3E5, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 3D4, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 
170, 3BF, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1FFFFFFE7, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 2AA, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 3E7, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 3BB, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 
171, 3BC, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1FFFFFFD4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 141, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 3D4, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 390, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 
172, 3B6, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1FFFFFFCE, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 15F, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 3CE, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 37A, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 
173, 3AE, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1FFFFFFD2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0CB, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 3D2, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 3B6, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 
174, 3AF, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1FFFFFFD5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1D7, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 3D5, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 324, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 
175, 3AF, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1FFFFFFD5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1D7, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 3D5, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 024, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 
176, 3BE, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1FFFFFFD6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 09D, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 3D6, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0E0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 
177, 3BE, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1FFFFFFD6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 09D, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 3D6, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 3E0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 
178, 3C4, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1FFFFFFE7, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 23D, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 3E7, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 36D, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 
179, 3BD, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1FFFFFFE4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 06F, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 3E4, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 398, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 
180, 3B6, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1FFFFFFE1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 20C, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 3E1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 311, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 
181, 3B6, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1FFFFFFE1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 20C, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 3E1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 011, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 
182, 3BC, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1FFFFFFD6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1C0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 3D6, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 00F, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
183, 3C5, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1FFFFFFE2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 316, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 3E2, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0BE, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 
184, 3C5, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1FFFFFFE2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 316, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 3E2, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 3BE, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 
185, 3C9, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1FFFFFFDE, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1A6, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 3DE, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 3D4, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 
186, 3D2, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1FFFFFFF1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 2D9, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 3F1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 3F6, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 
187, 3DA, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1FFFFFFF5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1BC, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 3F5, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 305, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 
188, 3DA, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1FFFFFFF5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1BC, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 3F5, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 005, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 
189, 3D9, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1FFFFFFF1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0EF, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 3F1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
190, 3DB, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1FFFFFFE7, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1EC, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 3E7, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 00E, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 
191, 3EB, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2B3, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 004, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 
192, 3F7, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 007, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0F9, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 
193, 3F7, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 007, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3F9, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 
194, 3F7, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2A3, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 304, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 
195, 3F7, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2A3, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 004, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 
196, 3F6, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 298, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 021, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 
197, 3FF, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0F4, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 
198, 3FF, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3F4, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 
199, 002, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3E5, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 309, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 
200, 002, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3E5, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 009, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 
201, 005, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 03C, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0F2, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 
202, 005, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 03C, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3F2, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 
203, 003, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 00B, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3FA, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 
204, 002, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 019, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3FF, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
205, 001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 032, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3FE, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 
206, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 047, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3F5, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 
207, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3F2, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3F4, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 
208, 3FB, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 000000004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 238, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 004, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3F9, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 
209, 3FA, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0CD, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 312, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 
210, 3FA, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0CD, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 012, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 
211, 3FC, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0F2, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 013, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 
212, 3FF, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0EC, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 021, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 
